Scientific name,Latitude,Longitude
Bourreria,21.015,-89.58887
Delonix regia,21.01509,-89.58898
Piscidia piscipula,21.01528,-89.58944
Senegalia,21.01534,-89.58949
Piscidia piscipula,21.01544,-89.58978
Cassia fistula,21.01736,-89.59698
Samanea saman,21.01743,-89.59705
Samanea saman,21.01744,-89.59712
Delonix regia,21.01744,-89.59724
Terminalia catappa,21.01749,-89.59735
Delonix regia,21.01754,-89.59747
Cedrela odorata,21.01732,-89.59725
Bourreria,21.01729,-89.59735
Cedrela odorata,21.01727,-89.59721
Tabebuia rosea,21.01731,-89.59711
Tabebuia rosea,21.01727,-89.59704
Brosimum alicastrum,21.01727,-89.59698
Tabebuia rosea,21.01729,-89.59702
Bourreria,21.01698,-89.59737
Magnoliopsida,21.01713,-89.59757
Piscidia piscipula,21.02135,-89.59711
Piscidia piscipula,21.02134,-89.59715
Bursera simaruba,21.02124,-89.59721
Leucaena leucocephala,21.02116,-89.59724
Ziziphus mauritiana,21.02108,-89.5972
Moringa oleifera,21.02096,-89.59734
Piscidia piscipula,21.02105,-89.59751
Havardia,21.02092,-89.59751
Ceiba pentandra,21.02076,-89.59747
Albizia lebbeck,21.02067,-89.59753
Cassia fistula,21.02066,-89.59765
Piscidia piscipula,21.02053,-89.59772
Tabebuia rosea,21.02044,-89.59765
Roystonea regia,21.02029,-89.59761
Ceiba pentandra,21.02044,-89.59805
Leucaena leucocephala,21.02057,-89.59796
Piscidia piscipula,21.02077,-89.59789
Delonix regia,21.02082,-89.59789
Havardia,21.0209,-89.59786
Leucaena leucocephala,21.02098,-89.59776
Thouinia,21.02109,-89.59772
Leucaena leucocephala,21.02115,-89.59769
Bursera simaruba,21.0213,-89.59772
Bursera simaruba,21.0213,-89.59769
Cedrela odorata,21.02131,-89.59745
Diphysa carthagenensis,21.02148,-89.59765
Piscidia piscipula,21.02151,-89.59756
Bursera simaruba,21.02156,-89.59754
Bursera simaruba,21.02162,-89.59759
Bursera simaruba,21.02166,-89.59756
Acacia,21.02152,-89.59735
Albizia lebbeck,21.01714,-89.5975
Terminalia catappa,21.02224,-89.59473
Terminalia catappa,21.022,-89.59482
Cocos nucifera,21.02193,-89.5949
Cocos nucifera,21.0219,-89.59495
Sabal mexicana,21.02179,-89.5949
Cedrela odorata,21.02175,-89.59493
Citrus aurantium,21.0217,-89.59504
Cassia fistula,21.0118,-89.5538
Cordia dodecandra,21.02198,-89.59531
Cassia grandis,21.02342,-89.59501
Senna sulfurea,21.0235,-89.5951
Spathodea campanulata,21.02327,-89.59498
Senna sulfurea,21.02332,-89.59516
Senna sulfurea,21.02324,-89.59509
Senna sulfurea,21.02304,-89.59512
Senna sulfurea,21.02298,-89.59519
Senna sulfurea,21.02295,-89.5952
Senna sulfurea,21.02277,-89.59514
Senna sulfurea,21.02305,-89.59553
Roystonea regia,21.02316,-89.59544
Senna sulfurea,21.02353,-89.59525
Terminalia catappa,21.0241,-89.60117
Cordia sebestena,21.02407,-89.6011
Azadirachta indica,21.02408,-89.60103
Terminalia catappa,21.02414,-89.60078
Terminalia catappa,21.02408,-89.60064
Ficus benjamina,21.02391,-89.60027
Terminalia catappa,21.0239,-89.60047
Terminalia catappa,21.02386,-89.60059
Terminalia catappa,21.02396,-89.60066
Terminalia catappa,21.02389,-89.60091
Terminalia catappa,21.02377,-89.60067
Albizia lebbeck,21.02377,-89.60098
Terminalia catappa,21.02374,-89.60096
Albizia lebbeck,21.02362,-89.60068
Terminalia catappa,21.02357,-89.60081
Terminalia catappa,21.02363,-89.6099
Terminalia catappa,21.02354,-89.601
Adonidia merrilli,21.02341,-89.60078
Terminalia catappa,21.02349,-89.60058
Terminalia catappa,21.02348,-89.60063
Azadirachta indica,21.02336,-89.60084
Terminalia catappa,21.02357,-89.60112
Terminalia catappa,21.02361,-89.60115
Terminalia catappa,21.02359,-89.60122
Enterolobium cyclocarpum,21.02351,-89.60142
Azadirachta indica,21.02367,-89.60143
Citrus aurantium,21.02405,-89.60135
Bursera simaruba,21.03161,-89.60059
Bursera simaruba,21.03157,-89.60048
Bursera simaruba,21.0315,-89.60045
Azadirachta indica,21.03151,-89.60053
Ehretia tinifolia,21.02803,-89.58316
Enterolobium cyclocarpum,21.02804,-89.58314
Azadirachta indica,21.02791,-89.58315
Caesalpinia,21.02781,-89.58321
Ceiba pentandra,21.0278,-89.5832
Azadirachta indica,21.02775,-89.58313
Cocos nucifera,21.02768,-89.583
Bursera simaruba,21.02771,-89.58292
Ehretia tinifolia,21.02777,-89.58292
Piscidia piscipula,21.02783,-89.5828
Bursera simaruba,21.02789,-89.5827
Bursera simaruba,21.02776,-89.58264
Thevetia peruviana,21.02751,-89.58269
Thevetia peruviana,21.0275,-89.58271
Ehretia tinifolia,21.02752,-89.58263
Ehretia tinifolia,21.02754,-89.58244
Cordia dodecandra,21.02767,-89.58228
Manilkara zapota,21.02768,-89.58213
Brosimum alicastrum,21.02766,-89.5821
Cedrela odorata,21.02763,-89.58198
Azadirachta indica,21.02724,-89.58197
Phoenix canariensis,21.02729,-89.58199
Ceiba pentandra,21.0215,-89.59715
Azadirachta indica,21.02142,-89.59708
Bursera simaruba,21.02137,-89.59704
Lysiloma latisiliquum,21.0213,-89.59715
Azadirachta indica,21.02128,-89.59717
Ceiba pentandra,21.0211,-89.59722
Bursera simaruba,21.02103,-89.59724
Ceiba pentandra,21.02099,-89.59737
Piscidia piscipula,20.02102,-89.5975
Bursera simaruba,21.02093,-89.59757
Bursera simaruba,21.02086,-89.59747
Bursera simaruba,21.02084,-89.59754
Albizia lebbeck,21.02078,-89.59763
Delonix regia,21.02051,-89.59749
Enterolobium cyclocarpum,21.02043,-89.5975
Cassia fistula,21.02036,-89.59781
Albizia lebbeck,21.02044,-89.59798
Piscidia piscipula,20.02067,-89.59788
Tabebuia rosea,21.02079,-89.59782
Leucaena leucocephala,21.0209,-89.59784
Leucaena leucocephala,21.02094,-89.59776
Bursera simaruba,21.021,-89.59772
Thouinia,21.02105,-89.59772
Ceiba pentandra,21.02111,-89.5976
Bursera simaruba,21.02117,-89.59772
Bursera simaruba,21.02122,-89.59767
Ceiba pentandra,21.02124,-89.5976
Swietenia macrophylla,21.02128,-89.59753
Bursera simaruba,21.02136,-89.59765
Diphysa carthagenensis,21.02145,-89.59765
Bursera simaruba,21.02148,-89.59759
Leucaena leucocephala,21.0215,-89.59757
Diphysa carthagenensis,21.02158,-89.59758
Bursera simaruba,21.02165,-89.59754
Bursera simaruba,21.0215,-89.59733
Ceiba pentandra,21.02234,-89.59479
Cocos nucifera,21.02229,-89.59473
Albizia lebbeck,21.02224,-89.59471
Cocos nucifera,21.02197,-89.59483
Cocos nucifera,21.02194,-89.59496
Cocos nucifera,21.02193,-89.59496
Enterolobium cyclocarpum,21.02182,-89.59485
Delonix regia,21.02168,-89.59494
Lonchocarpus punctatus,21.02184,-89.59519
Tamarindus indica,21.02188,-89.59521
Lonchocarpus punctatus,21.02196,-89.59525
Piscidia piscipula,21.02208,-89.59506
Senna sulfurea,21.02345,-89.59505
Senna sulfurea,21.02345,-89.59509
Senna sulfurea,21.02335,-89.595
Senna sulfurea,21.02333,-89.59499
Senna sulfurea,21.02331,-89.59502
Senna sulfurea,21.02327,-89.59504
Senna sulfurea,21.02322,-89.59505
Senna sulfurea,21.02306,-89.59502
Senna sulfurea,21.023,-89.59509
Senna sulfurea,21.02298,-89.59507
Senna sulfurea,21.02285,-89.59506
Senna sulfurea,21.02293,-89.59526
Senna sulfurea,21.02313,-89.59549
Senna sulfurea,21.02342,-89.59535
Senna sulfurea,21.02355,-89.59528
Albizia lebbeck,21.02415,-89.60133
Terminalia catappa,21.02409,-89.60107
Delonix regia,21.02412,-89.60088
Delonix regia,21.02414,-89.60072
Bursera simaruba,21.02406,-89.60045
Adonidia merrilli,21.02401,-89.60036
Azadirachta indica,21.02387,-89.60037
Azadirachta indica,21.02387,-89.60039
Terminalia catappa,21.02391,-89.60071
Azadirachta indica,21.0239,-89.60091
Azadirachta indica,21.02387,-89.60094
Terminalia catappa,21.02373,-89.60069
Terminalia catappa,21.02374,-89.60072
Delonix regia,21.02369,-89.60076
Delonix regia,21.02363,-89.60072
Delonix regia,21.02358,-89.60069
Ceiba pentandra,21.02354,-89.60098
Senna sulfurea,21.02349,-89.60085
Ceiba pentandra,21.02346,-89.60081
Delonix regia,21.02343,-89.6007
Terminalia catappa,21.0234,-89.60056
Terminalia catappa,21.02333,-89.60067
Azadirachta indica,21.02334,-89.60087
Terminalia catappa,21.02337,-89.60103
Terminalia catappa,21.02344,-89.60119
Terminalia catappa,21.02346,-89.60123
Ficus,21.02345,-89.6013
Terminalia catappa,21.02348,-89.60136
Azadirachta indica,21.02367,-89.6014
Bursera simaruba,21.02399,-89.60137
Azadirachta indica,21.03164,-89.60046
Thevetia peruviana,21.03163,-89.60044
Ceiba pentandra,21.03155,-89.60047
Azadirachta indica,21.03151,-89.60056
Cordia dodecandra,21.02806,-89.58312
Caesalpinia,21.02806,-89.58308
Cordia dodecandra,21.0279,-89.58326
Tabebuia rosea,21.02776,-89.58324
Thevetia peruviana,21.02779,-89.58311
Ficus,21.02767,-89.58308
Azadirachta indica,21.02772,-89.58298
Roystonea regia,21.02785,-89.58285
Ehretia tinifolia,21.02789,-89.58275
Swietenia macrophylla,21.02782,-89.58253
Roystonea regia,21.02759,-89.58273
Thevetia peruviana,21.02751,-89.58266
Roystonea regia,21.02759,-89.58258
Terminalia catappa,21.02742,-89.58251
Cocos nucifera,21.02775,-89.58228
Phoenix canariensis,21.02769,-89.58219
Albizia lebbeck,21.02765,-89.58202
Cedrela odorata,21.02751,-89.58184
Yucca,21.02737,-89.58196
Azadirachta indica,21.02245,-89.59476
Manilkara zapota,21.02217,-89.59472
Cocos nucifera,21.02195,-89.5949
Terminalia catappa,21.02188,-89.59501
Senna racemosa,21.02186,-89.59502
Cordia dodecandra,21.02177,-89.59518
Cordia dodecandra,21.02189,-89.59534
Albizia lebbeck,21.02209,-89.59498
Senna sulfurea,21.02343,-89.59496
Senna sulfurea,21.02334,-89.59517
Senna sulfurea,21.02319,-89.59497
Senna sulfurea,21.02304,-89.59526
Senna sulfurea,21.02294,-89.59514
Azadirachta indica,21.02294,-89.59537
Senna sulfurea,21.02337,-89.59535
Terminalia catappa,21.02414,-89.60115
Terminalia catappa,21.02412,-89.60109
Terminalia catappa,21.02407,-89.60083
Ceiba pentandra,21.02401,-89.60045
Albizia lebbeck,21.02394,-89.6004
Terminalia catappa,21.02387,-89.60062
Terminalia catappa,21.02383,-89.60079
Terminalia catappa,21.02372,-89.60056
Terminalia catappa,21.02364,-89.60076
Terminalia catappa,21.0236,-89.60063
Terminalia catappa,21.02367,-89.60094
Terminalia catappa,21.02357,-89.60088
Adonidia merrilli,21.02342,-89.60077
Albizia lebbeck,21.02341,-89.60063
Caesalpinia,21.02336,-89.60065
Azadirachta indica,21.02339,-89.60098
Terminalia catappa,21.0235,-89.60113
Senna sulfurea,21.02354,-89.60129
Azadirachta indica,21.02362,-89.60139
Lysiloma latisiliquum,21.02143,-89.59706
Magnoliopsida,21.02137,-89.59718
Bursera simaruba,21.02136,-89.59722
Havardia,21.02125,-89.59727
Magnoliopsida,21.02122,-89.59728
Magnoliopsida,21.02121,-89.5973
Havardia,21.02112,-89.5974
Moringa oleifera,21.02104,-89.59747
Moringa oleifera,21.021,-89.59744
Moringa oleifera,21.02094,-89.59744
Piscidia piscipula,21.02079,-89.5974
Havardia,21.02072,-89.59745
Cassia fistula,21.02063,-89.59746
Bursera simaruba,21.02061,-89.59742
Delonix regia,21.0206,-89.59742
Delonix regia,21.0204,-89.59747
Tabebuia rosea,21.02027,-89.59766
Bursera simaruba,21.02042,-89.59787
Tabebuia rosea,21.02051,-89.59792
Thrinax radiata,21.02067,-89.59779
Delonix regia,21.0208,-89.59773
Piscidia piscipula,21.02085,-89.59776
Leucaena leucocephala,21.02086,-89.59772
Leucaena leucocephala,21.02094,-89.59769
Leucaena leucocephala,21.02102,-89.59782
Leucaena leucocephala,21.02104,-89.59772
Thouinia,21.0211,-89.59774
Piscidia piscipula,21.02113,-89.59764
Bursera simaruba,21.02117,-89.59765
Bursera simaruba,21.02127,-89.59763
Havardia,21.02124,-89.59751
Bursera simaruba,21.02125,-89.59749
Zanthoxylum caribaeum,21.02144,-89.59761
Diphysa carthagenensis,21.02146,-89.59756
Diphysa carthagenensis,21.02146,-89.59758
Piscidia piscipula,21.02154,-89.59763
Thouinia,21.02156,-89.59759
Thouinia,21.02158,-89.59756
Senegalia,21.0216,-89.59754
Havardia,21.02156,-89.5973
Ficus benjamina,21.02246,-89.59474
Cordia dodecandra,21.02223,-89.5947
Terminalia catappa,21.02194,-89.59478
Cocos nucifera,21.02192,-89.59481
Cocos nucifera,21.0219,-89.59488
Cocos nucifera,21.02188,-89.59488
Cedrela odorata,21.02185,-89.59498
Ficus,21.02178,-89.59492
Ficus,21.02188,-89.59521
Cordia dodecandra,21.02184,-89.59528
Cordia dodecandra,21.02197,-89.59532
Piscidia piscipula,21.02209,-89.59509
Cassia grandis,21.02345,-89.59496
Cassia grandis,21.02352,-89.59505
Cassia grandis,21.02354,-89.59511
Senna sulfurea,21.02333,-89.59508
Roystonea regia,21.02328,-89.59518
Senna sulfurea,21.0231,-89.59518
Roystonea regia,21.02309,-89.59525
Senna sulfurea,21.02308,-89.59531
Senna sulfurea,21.02296,-89.59521
Senna sulfurea,21.02277,-89.59508
Senna sulfurea,21.02283,-89.59523
Senna sulfurea,21.02309,-89.5955
Roystonea regia,21.02332,-89.59532
Senna sulfurea,21.0234,-89.59528
Ceiba pentandra,21.02422,-89.60129
Samanea saman,21.02413,-89.60094
Tabebuia rosea,21.02415,-89.6009
Delonix regia,21.02416,-89.60085
Bursera simaruba,21.0241,-89.60077
Terminalia catappa,21.02403,-89.6003
Ficus benjamina,21.02402,-89.60029
Terminalia catappa,21.02384,-89.60053
Terminalia catappa,21.02378,-89.60052
Ceiba pentandra,21.02389,-89.60086
Terminalia catappa,21.02381,-89.60072
Terminalia catappa,21.02377,-89.6007
Terminalia catappa,21.02369,-89.60065
Terminalia catappa,21.02365,-89.60069
Terminalia catappa,21.02364,-89.60069
Terminalia catappa,21.02358,-89.60062
Terminalia catappa,21.02354,-89.60059
Swietenia macrophylla,21.02368,-89.60104
Delonix regia,21.02365,-89.60107
Terminalia catappa,21.02352,-89.60078
Terminalia catappa,21.0235,-89.60075
Albizia lebbeck,21.02342,-89.60064
Albizia lebbeck,21.02347,-89.60062
Ceiba pentandra,21.02333,-89.60052
Thevetia peruviana,21.02331,-89.60074
Terminalia catappa,21.02341,-89.60088
Ficus benjamina,21.0234,-89.60107
Ficus benjamina,21.02342,-89.60118
Ficus benjamina,21.02342,-89.60126
Ficus benjamina,21.02343,-89.60129
Ceiba pentandra,21.02353,-89.60148
Terminalia catappa,21.02362,-89.60146
Tecoma stans,21.02379,-89.60143
Bursera simaruba,21.03174,-89.60051
Bursera simaruba,21.03168,-89.60039
Azadirachta indica,21.03157,-89.60043
Delonix regia,21.03148,-89.60052
Azadirachta indica,21.03149,-89.60053
Magnoliopsida,21.02802,-89.58318
Cedrela odorata,21.028,-89.58311
Ceiba pentandra,21.02793,-89.58313
Euphorbia tirucalli,21.02775,-89.58327
Terminalia catappa,21.02773,-89.58309
Enterolobium cyclocarpum,21.02761,-89.583
Ehretia tinifolia,21.02776,-89.583
Thevetia peruviana,21.02798,-89.58298
Delonix regia,21.02796,-89.58298
Cassia fistula,21.02789,-89.58264
Thevetia peruviana,21.0277,-89.58266
Azadirachta indica,21.02751,-89.58273
Thevetia peruviana,21.02757,-89.58263
Tabebuia rosea,21.02755,-89.58258
Terminalia catappa,21.02738,-89.5825
Thevetia peruviana,21.02773,-89.58253
Roystonea regia,21.02778,-89.58242
Azadirachta indica,21.02761,-89.58218
Azadirachta indica,21.02757,-89.58185
Cordia sebestena,21.02742,-89.58192
Bursera simaruba,21.02732,-89.58197
Phoenix canariensis,21.02734,-89.58235
Pseudophoenix sargentii,21.02604,-89.57487
Pseudophoenix sargentii,21.02628,-89.57483
Thevetia peruviana,21.02629,-89.57486
Pseudophoenix sargentii,21.02634,-89.57494
Thevetia peruviana,21.02646,-89.57503
Bursera simaruba,21.02634,-89.57529
Roystonea regia,21.02624,-89.57515
Thrinax radiata,21.02616,-89.57504
Pseudophoenix sargentii,21.02615,-89.57498
Cordia dodecandra,21.02605,-89.57477
Tabebuia rosea,21.02602,-89.57482
Thrinax radiata,21.02588,-89.57502
Pseudophoenix sargentii,21.02577,-89.5752
Ceiba pentandra,21.0259,-89.57527
Pseudophoenix sargentii,21.0261,-89.57511
Thevetia peruviana,21.02602,-89.57528
Erythrina,21.02559,-89.5753
Caesalpinia pulcherrima,21.02577,-89.57563
Albizia lebbeck,21.02601,-89.57571
Cordia dodecandra,21.02609,-89.57566
Pseudophoenix sargentii,21.02754,-89.57847
Cecropia,21.02746,-89.57845
Tabebuia rosea,21.02734,-89.5786
Cecropia,21.02748,-89.57864
Lonchocarpus punctatus,21.02761,-89.57875
Lonchocarpus punctatus,21.0276,-89.57886
Adonidia merrilli,21.02781,-89.57906
Cocos nucifera,21.01744,-89.64626
Roystonea regia,21.01739,-89.64635
Roystonea regia,21.01739,-89.64639
Roystonea regia,21.01739,-89.6464
Ficus,21.0169,-89.64641
Adonidia merrilli,21.02613,-89.57495
Delonix regia,21.02601,-89.57491
Thrinax radiata,21.02599,-89.57493
Piscidia piscipula,21.02574,-89.57516
Thrinax radiata,21.0258,-89.57526
Thevetia peruviana,21.02601,-89.57503
Roystonea regia,21.02606,-89.57516
Ceiba pentandra,21.02598,-89.57534
Caryota urens,21.02562,-89.57534
Tabebuia rosea,21.02574,-89.57561
Bougainvillea glabra,21.02579,-89.57568
Moringa oleifera,21.02605,-89.5757
Bursera simaruba,21.02601,-89.57551
Tabebuia rosea,21.02756,-89.57841
Cecropia,21.02739,-89.57854
Pseudophoenix sargentii,21.02733,-89.57859
Crescentia cujete,21.02728,-89.57867
Caesalpinia,21.02752,-89.5786
Tabebuia rosea,21.02757,-89.57859
Lonchocarpus punctatus,21.02769,-89.57878
Guazuma ulmifolia,21.02764,-89.5789
Terminalia catappa,21.01747,-89.64621
Citrus aurantium,21.01728,-89.64622
Terminalia catappa,21.01717,-89.64624
Terminalia catappa,21.01714,-89.64645
Roystonea regia,21.01708,-89.64643
Delonix regia,21.01704,-89.64645
Albizia lebbeck,21.01682,-89.64636
Cedrela odorata,20.93541,-89.60605
Cedrela odorata,20.93542,-89.60605
Cedrela odorata,20.93538,-89.60609
Cedrela odorata,20.93537,-89.60609
Ficus,20.93538,-89.60618
Citrus reticulata,20.93542,-89.60618
Citrus reticulata,20.93542,-89.60618
Terminalia catappa,20.93526,-89.60629
Ficus,20.93517,-89.60639
Bursera simaruba,20.93507,-89.60651
Bursera simaruba,20.93513,-89.60661
Magnoliopsida,20.93524,-89.60654
Bursera simaruba,20.93533,-89.60648
Ficus,20.93526,-89.60664
Bursera simaruba,20.9353,-89.60661
Ehretia tinifolia,20.93528,-89.60661
Ficus,20.93534,-89.60658
Citrus aurantium,20.93551,-89.60643
Melicoccus bijugatus,20.93559,-89.60635
Tecoma stans,20.93373,-89.59837
Tecoma stans,20.93372,-89.59845
Delonix regia,20.93367,-89.59846
Tecoma stans,20.93365,-89.59856
Tecoma stans,20.93364,-89.59856
Tecoma stans,20.93373,-89.59866
Delonix regia,20.93364,-89.59867
Tabebuia rosea,20.93352,-89.59868
Delonix regia,20.93344,-89.59867
Psidium guajava,20.93333,-89.59859
Ficus,20.93327,-89.59854
Delonix regia,20.93327,-89.59847
Delonix regia,20.93339,-89.59846
Cedrela odorata,20.93691,-89.59496
Ehretia tinifolia,20.93686,-89.59494
Roystonea regia,20.93687,-89.59492
Cordia dodecandra,20.93686,-89.59489
Ehretia tinifolia,20.9368,-89.59484
Roystonea regia,20.93677,-89.59482
Ceiba pentandra,20.93668,-89.59488
Ehretia tinifolia,20.93661,-89.59486
Annona squamosa,20.93658,-89.59486
Ehretia tinifolia,20.93656,-89.59486
Cedrela odorata,20.93651,-89.59486
Thevetia peruviana,20.93652,-89.59483
Thevetia peruviana,20.93649,-89.59484
Cordia dodecandra,20.93648,-89.5948
Tecoma stans,20.93646,-89.5948
Roystonea regia,20.93665,-89.59469
Samanea saman,20.93669,-89.59468
Thevetia peruviana,20.93666,-89.59464
Ehretia tinifolia,20.93659,-89.59461
Brosimum alicastrum,20.93653,-89.59464
Bursera simaruba,20.93653,-89.59459
Roystonea regia,20.93652,-89.59456
Thevetia peruviana,20.93652,-89.59452
Thevetia peruviana,20.9364,-89.59438
Thevetia peruviana,20.93636,-89.59433
Ceiba pentandra,20.93634,-89.59434
Thevetia peruviana,20.93628,-89.59434
Ceiba pentandra,20.93624,-89.59454
Roystonea regia,20.93623,-89.59456
Ceiba pentandra,20.9362,-89.59467
Thevetia peruviana,20.93615,-89.59468
Samanea saman,20.93616,-89.59473
Roystonea regia,20.93441,-89.61444
Samanea saman,20.93439,-89.61441
Citrus reticulata,20.93435,-89.6144
Tecoma stans,20.93437,-89.6144
Samanea saman,20.93426,-89.61442
Roystonea regia,20.93432,-89.61465
Bursera simaruba,20.9344,-89.61456
Samanea saman,20.93446,-89.61483
Samanea saman,20.93446,-89.61494
Samanea saman,20.93445,-89.61507
Roystonea regia,20.93436,-89.61535
Roystonea regia,20.93395,-89.61537
Samanea saman,20.93353,-89.61485
Roystonea regia,20.93354,-89.61477
Cordia dodecandra,20.9336,-89.61446
Ehretia tinifolia,20.93367,-89.61443
Lonchocarpus punctatus,20.93371,-89.61444
Lonchocarpus punctatus,20.93376,-89.61446
Ehretia tinifolia,20.93376,-89.61454
Beaucarnea,20.93367,-89.61447
Brosimum alicastrum,20.93216,-89.61752
